May_15_2015,MARUTI,true
May_14_2015,MARUTI,true
May_13_2015,MARUTI,false
May_12_2015,MARUTI,true
May_11_2015,MARUTI,false
May_8_2015,MARUTI,true
May_7_2015,MARUTI,true
May_6_2015,MARUTI,true
May_5_2015,MARUTI,true
May_4_2015,MARUTI,false
Apr_30_2015,MARUTI,true
Apr_29_2015,MARUTI,false
Apr_28_2015,MARUTI,true
Apr_27_2015,MARUTI,true
Apr_24_2015,MARUTI,true
Apr_23_2015,MARUTI,true
Apr_22_2015,MARUTI,true
Apr_21_2015,MARUTI,true
Apr_20_2015,MARUTI,true
Apr_17_2015,MARUTI,true
Apr_16_2015,MARUTI,true
Apr_15_2015,MARUTI,true
Apr_13_2015,MARUTI,true
Apr_10_2015,MARUTI,true
Apr_9_2015,MARUTI,true
Apr_8_2015,MARUTI,true
Apr_7_2015,MARUTI,true
Apr_6_2015,MARUTI,false
Apr_1_2015,MARUTI,true
Mar_31_2015,MARUTI,true
Mar_30_2015,MARUTI,true
Mar_27_2015,MARUTI,true
